"game_id","team","opponent","points_for","points_against","home","winner","win","offensive_epa","success_rate","explosive_rate","yards_per_play","pass_rate","rush_rate","red_zone_td_rate","turnovers","fourth_down_attempts","third_down_conv_rate","fourth_down_conv_rate"
"2020_01_ARI_SF","SF","ARI",20,24,1,"ARI",0,-0.0444902616546066,0.480519480519481,0.0649350649350649,4.81578947368421,0.473684210526316,0.328947368421053,0.012987012987013,0,2,0.181818181818182,0
"2020_01_CHI_DET","DET","CHI",23,27,1,"CHI",0,-0.0349525352285469,0.422680412371134,0.112244897959184,4.48421052631579,0.452631578947368,0.305263157894737,0.0204081632653061,1,0,0.375,NA
"2020_01_CLE_BAL","BAL","CLE",38,6,1,"BAL",1,0.183182247750751,0.506849315068493,0.121621621621622,5.36619718309859,0.394366197183099,0.422535211267606,0.0675675675675676,1,0,0.545454545454545,NA
"2020_01_DAL_LA","LA","DAL",20,17,1,"LA",1,-0.0316753846055153,0.438202247191011,0.0888888888888889,4.74157303370786,0.359550561797753,0.449438202247191,0.0222222222222222,1,1,0.529411764705882,1
"2020_01_GB_MIN","MIN","GB",34,43,1,"GB",0,0.228349867091182,0.537313432835821,0.134328358208955,5.87878787878788,0.424242424242424,0.363636363636364,0.0447761194029851,1,1,0.5,0
"2020_01_HOU_KC","KC","HOU",34,20,1,"KC",1,0.229092329465261,0.541176470588235,0.0470588235294118,4.39285714285714,0.392857142857143,0.404761904761905,0.0352941176470588,0,1,0.538461538461538,1
"2020_01_IND_JAX","JAX","IND",27,20,1,"JAX",1,0.164835310797368,0.5,0.0769230769230769,3.82539682539683,0.380952380952381,0.365079365079365,0.0307692307692308,0,0,0.5,NA
"2020_01_LAC_CIN","CIN","LAC",13,16,1,"LAC",0,-0.168350138136309,0.413793103448276,0.0229885057471264,3.39080459770115,0.448275862068966,0.32183908045977,0,2,0,0.428571428571429,NA
"2020_01_LV_CAR","CAR","LV",30,34,1,"LV",0,0.134738856673691,0.451219512195122,0.0481927710843374,4.81481481481481,0.444444444444444,0.37037037037037,0.0240963855421687,0,2,0.538461538461538,0.5
"2020_01_MIA_NE","NE","MIA",21,11,1,"NE",1,0.10986531064729,0.578947368421053,0.103896103896104,4.82432432432432,0.283783783783784,0.567567567567568,0.038961038961039,1,1,0.5,1
"2020_01_NYJ_BUF","BUF","NYJ",27,17,1,"BUF",1,0.0300658177568563,0.5,0.0594059405940594,4.04,0.49,0.32,0.0297029702970297,2,1,0.5,1
"2020_01_PHI_WAS","WAS","PHI",27,17,1,"WAS",1,-0.114295351268945,0.351648351648352,0.032967032967033,2.65555555555556,0.377777777777778,0.4,0.032967032967033,0,2,0.277777777777778,0.5
"2020_01_PIT_NYG","NYG","PIT",16,26,1,"PIT",0,-0.0315445143479421,0.376470588235294,0.0352941176470588,3.46428571428571,0.535714285714286,0.238095238095238,0.0117647058823529,3,1,0.533333333333333,1
"2020_01_SEA_ATL","ATL","SEA",25,38,1,"SEA",0,-0.0114662869560786,0.416666666666667,0.0833333333333333,5.32631578947368,0.6,0.221052631578947,0.03125,2,4,0.5,0
"2020_01_TB_NO","NO","TB",34,23,1,"NO",1,-0.0537068714189703,0.375,0.0340909090909091,3.11494252873563,0.367816091954023,0.390804597701149,0.0340909090909091,0,1,0.333333333333333,0
"2020_01_TEN_DEN","DEN","TEN",14,16,1,"TEN",0,-0.0391713657644924,0.428571428571429,0.0845070422535211,4.61428571428571,0.471428571428571,0.371428571428571,0.028169014084507,1,1,0.333333333333333,0
"2020_02_ATL_DAL","DAL","ATL",40,39,1,"DAL",1,0.0364665845004853,0.529411764705882,0.106796116504854,5.64356435643564,0.495049504950495,0.316831683168317,0.0485436893203883,3,2,0.538461538461538,0
"2020_02_BAL_HOU","HOU","BAL",16,33,1,"BAL",0,-0.149488963736952,0.394736842105263,0.0394736842105263,4.05333333333333,0.533333333333333,0.226666666666667,0.0131578947368421,2,1,0.333333333333333,0
"2020_02_BUF_MIA","MIA","BUF",28,31,1,"BUF",0,0.153054049606356,0.484210526315789,0.0631578947368421,4.52747252747253,0.56043956043956,0.241758241758242,0.0315789473684211,0,1,0.416666666666667,0
"2020_02_CAR_TB","TB","CAR",31,17,1,"TB",1,0.0687238764801968,0.453333333333333,0.0666666666666667,4.58108108108108,0.472972972972973,0.297297297297297,0.0266666666666667,2,0,0.454545454545455,NA
"2020_02_CIN_CLE","CLE","CIN",35,30,1,"CLE",1,0.252397188025983,0.493150684931507,0.162162162162162,6.02777777777778,0.319444444444444,0.486111111111111,0.0540540540540541,1,2,0.625,0.5
"2020_02_DEN_PIT","PIT","DEN",26,21,1,"PIT",1,-0.113816856807576,0.409638554216867,0.0595238095238095,5,0.51219512195122,0.268292682926829,0.0119047619047619,2,2,0.166666666666667,0.5
"2020_02_DET_GB","GB","DET",42,21,1,"GB",1,0.269869927802702,0.528089887640449,0.133333333333333,5.56818181818182,0.352272727272727,0.409090909090909,0.0333333333333333,0,1,0.5,1
"2020_02_JAX_TEN","TEN","JAX",33,30,1,"TEN",1,0.22670022272283,0.542168674698795,0.0476190476190476,4.31707317073171,0.304878048780488,0.414634146341463,0.0476190476190476,0,0,0.636363636363636,NA
"2020_02_KC_LAC","LAC","KC",20,23,1,"KC",0,0.00878095141191217,0.474226804123711,0.0714285714285714,4.98958333333333,0.364583333333333,0.458333333333333,0.0204081632653061,1,2,0.461538461538462,0.5
"2020_02_LA_PHI","PHI","LA",19,37,1,"LA",0,-0.00311312272833977,0.488372093023256,0.0348837209302326,4.27058823529412,0.505882352941176,0.317647058823529,0.0232558139534884,4,1,0.583333333333333,0
"2020_02_MIN_IND","IND","MIN",28,11,1,"IND",1,0.042485688606136,0.511363636363636,0.0561797752808989,4.11627906976744,0.313953488372093,0.465116279069767,0.0224719101123595,1,1,0.272727272727273,1
"2020_02_NE_SEA","SEA","NE",35,30,1,"SEA",1,0.164698320931614,0.54320987654321,0.0740740740740741,5.2962962962963,0.37037037037037,0.37037037037037,0.0246913580246914,1,0,0.428571428571429,NA
"2020_02_NO_LV","LV","NO",34,24,1,"LV",1,0.172467093811147,0.520833333333333,0.0729166666666667,4.01063829787234,0.436170212765957,0.372340425531915,0.0416666666666667,1,2,0.588235294117647,1
"2020_02_NYG_CHI","CHI","NYG",17,13,1,"CHI",1,-0.069043344882675,0.402597402597403,0.0779220779220779,3.94805194805195,0.415584415584416,0.415584415584416,0.012987012987013,2,1,0.5625,1
"2020_02_SF_NYJ","NYJ","SF",13,31,1,"SF",0,-0.121322302642686,0.3875,0.0625,3.50632911392405,0.417721518987342,0.367088607594937,0,0,2,0.357142857142857,0
"2020_02_WAS_ARI","ARI","WAS",30,15,1,"ARI",1,0.103098541351341,0.416666666666667,0.09375,4.61052631578947,0.431578947368421,0.336842105263158,0.0208333333333333,2,2,0.411764705882353,1
"2020_03_CAR_LAC","LAC","CAR",16,21,1,"CAR",0,-0.135324010095993,0.417582417582418,0.0760869565217391,4.84444444444444,0.577777777777778,0.255555555555556,0.0217391304347826,4,0,0.666666666666667,NA
"2020_03_CHI_ATL","ATL","CHI",26,30,1,"CHI",0,-0.116332666771291,0.352272727272727,0.0909090909090909,4.26436781609195,0.459770114942529,0.28735632183908,0.0227272727272727,1,0,0.307692307692308,NA
"2020_03_CIN_PHI","PHI","CIN",23,23,1,"tie",0,-0.0163692474158814,0.375,0.0625,3.40540540540541,0.45045045045045,0.324324324324324,0.00892857142857143,2,0,0.476190476190476,NA
"2020_03_DAL_SEA","SEA","DAL",38,31,1,"SEA",1,0.1083708295937,0.412371134020619,0.0816326530612245,4.2680412371134,0.463917525773196,0.268041237113402,0.0306122448979592,1,1,0.384615384615385,1
"2020_03_DET_ARI","ARI","DET",23,26,1,"DET",0,-0.00331247940998625,0.551282051282051,0.0886075949367089,4.83333333333333,0.461538461538462,0.346153846153846,0.0379746835443038,3,1,0.4,1
"2020_03_GB_NO","NO","GB",30,37,1,"GB",0,0.0511315205729068,0.430379746835443,0.0506329113924051,5.0253164556962,0.481012658227848,0.253164556962025,0.0253164556962025,1,1,0.454545454545455,1
"2020_03_HOU_PIT","PIT","HOU",28,21,1,"PIT",1,0.106058159325084,0.489130434782609,0.0860215053763441,4.22826086956522,0.423913043478261,0.41304347826087,0.021505376344086,0,2,0.444444444444444,1
"2020_03_KC_BAL","BAL","KC",20,34,1,"KC",0,0.0250436870667636,0.438356164383562,0.0675675675675676,3.16666666666667,0.444444444444444,0.291666666666667,0.0135135135135135,1,1,0.333333333333333,0
"2020_03_LA_BUF","BUF","LA",35,32,1,"BUF",1,0.198787463051386,0.526315789473684,0.116883116883117,5,0.493333333333333,0.28,0.0649350649350649,2,1,0.5,1
"2020_03_LV_NE","NE","LV",36,20,1,"NE",1,0.138205835791261,0.494117647058824,0.104651162790698,4.83333333333333,0.357142857142857,0.452380952380952,0.0348837209302326,1,0,0.272727272727273,NA
"2020_03_MIA_JAX","JAX","MIA",13,31,1,"MIA",0,-0.142765913281166,0.419753086419753,0.0493827160493827,4.0253164556962,0.582278481012658,0.215189873417722,0.0246913580246914,2,3,0.3,0
"2020_03_NYJ_IND","IND","NYJ",36,7,1,"IND",1,0.0414414550933841,0.453333333333333,0.105263157894737,4.77027027027027,0.337837837837838,0.418918918918919,0.0263157894736842,0,1,0.3,1
"2020_03_SF_NYG","NYG","SF",9,36,1,"SF",0,-0.179439671641872,0.348484848484849,0.0757575757575758,3.609375,0.53125,0.234375,0,3,2,0.4,0.5
"2020_03_TB_DEN","DEN","TB",10,28,1,"TB",0,-0.235377374634946,0.308641975308642,0.037037037037037,2.8974358974359,0.576923076923077,0.179487179487179,0.0123456790123457,2,1,0.357142857142857,0
"2020_03_TEN_MIN","MIN","TEN",30,31,1,"TEN",0,-0.0170824421647852,0.418604651162791,0.13953488372093,5.45882352941176,0.352941176470588,0.388235294117647,0.0232558139534884,3,1,0.4,0
"2020_03_WAS_CLE","CLE","WAS",34,20,1,"CLE",1,0.0680611908705377,0.433734939759036,0.0602409638554217,3.7037037037037,0.308641975308642,0.45679012345679,0.0481927710843374,0,1,0.357142857142857,1
"2020_04_ARI_CAR","CAR","ARI",31,21,1,"CAR",1,0.165334468036179,0.478260869565217,0.118279569892473,4.87912087912088,0.406593406593407,0.384615384615385,0.043010752688172,1,1,0.636363636363636,1
"2020_04_ATL_GB","GB","ATL",30,16,1,"GB",1,0.23683670041236,0.527027027027027,0.12,5.52054794520548,0.465753424657534,0.356164383561644,0.04,0,2,0.545454545454545,0.5
"2020_04_BAL_WAS","WAS","BAL",17,31,1,"BAL",0,-0.0546372813408655,0.443181818181818,0.0340909090909091,3.94252873563218,0.551724137931034,0.252873563218391,0.0227272727272727,1,3,0.307692307692308,0.666666666666667
"2020_04_BUF_LV","LV","BUF",23,30,1,"BUF",0,0.000910173740208161,0.488372093023256,0.0697674418604651,4.50588235294118,0.541176470588235,0.270588235294118,0.0232558139534884,2,2,0.571428571428571,0.5
"2020_04_CLE_DAL","DAL","CLE",38,49,1,"CLE",0,0.106446531004602,0.551020408163265,0.0612244897959184,5.89690721649485,0.639175257731959,0.206185567010309,0.0306122448979592,3,2,0.545454545454545,0.5
"2020_04_DEN_NYJ","NYJ","DEN",28,37,1,"DEN",0,-0.0775186729166691,0.360824742268041,0.0515463917525773,3.34375,0.53125,0.25,0,0,2,0.421052631578947,0
"2020_04_IND_CHI","CHI","IND",11,19,1,"IND",0,-0.111548991236706,0.316455696202532,0.05,3.47435897435897,0.551282051282051,0.217948717948718,0.0125,1,0,0.285714285714286,NA
"2020_04_JAX_CIN","CIN","JAX",33,25,1,"CIN",1,0.180088593361496,0.505494505494505,0.130434782608696,5.61111111111111,0.411111111111111,0.377777777777778,0.0108695652173913,1,1,0.363636363636364,1
"2020_04_LAC_TB","TB","LAC",38,31,1,"TB",1,0.0932422506535939,0.515789473684211,0.0833333333333333,5.14893617021277,0.48936170212766,0.287234042553192,0.0416666666666667,1,0,0.454545454545455,NA
"2020_04_MIN_HOU","HOU","MIN",23,31,1,"MIN",0,0.0397131057640772,0.48780487804878,0.0731707317073171,4.76543209876543,0.444444444444444,0.320987654320988,0,0,2,0.25,0.5
"2020_04_NE_KC","KC","NE",26,10,1,"KC",1,0.0540241230581539,0.422535211267606,0.0972222222222222,4.61428571428571,0.428571428571429,0.357142857142857,0.0277777777777778,1,0,0.363636363636364,NA
"2020_04_NO_DET","DET","NO",29,35,1,"NO",0,0.0833381349017952,0.426666666666667,0.0533333333333333,3.77333333333333,0.466666666666667,0.293333333333333,0.0533333333333333,1,3,0.5,1
"2020_04_NYG_LA","LA","NYG",17,9,1,"LA",1,-0.0978644975076998,0.411764705882353,0.0289855072463768,3.52941176470588,0.5,0.338235294117647,0.0144927536231884,1,1,0.384615384615385,1
"2020_04_PHI_SF","SF","PHI",20,25,1,"PHI",0,-0.0706681569651929,0.430232558139535,0.0804597701149425,4.90588235294118,0.6,0.235294117647059,0.0229885057471264,3,1,0.454545454545455,0
"2020_04_SEA_MIA","MIA","SEA",23,31,1,"SEA",0,0.0821683339622255,0.529411764705882,0.0705882352941176,5.08536585365854,0.573170731707317,0.268292682926829,0.0117647058823529,2,0,0.538461538461538,NA
"2020_05_ARI_NYJ","NYJ","ARI",10,30,1,"ARI",0,-0.115528747601791,0.379310344827586,0.0459770114942529,3.35294117647059,0.423529411764706,0.329411764705882,0.0114942528735632,0,2,0.307692307692308,0
"2020_05_BUF_TEN","TEN","BUF",42,16,1,"TEN",1,0.219179897594104,0.5,0.0476190476190476,4.07317073170732,0.341463414634146,0.414634146341463,0.0714285714285714,0,1,0.6,1
"2020_05_CAR_ATL","ATL","CAR",16,23,1,"CAR",0,0.0519806601391098,0.451219512195122,0.109756097560976,4.6625,0.4875,0.3,0,1,1,0.461538461538462,1
"2020_05_CIN_BAL","BAL","CIN",27,3,1,"BAL",1,-0.043155947330541,0.423076923076923,0.0632911392405063,4.31168831168831,0.493506493506494,0.311688311688312,0.0253164556962025,1,1,0.466666666666667,0
"2020_05_IND_CLE","CLE","IND",32,23,1,"CLE",1,0.0717737475906964,0.483516483516484,0.0659340659340659,4.32584269662921,0.438202247191011,0.370786516853933,0.021978021978022,2,1,0.588235294117647,1
"2020_05_JAX_HOU","HOU","JAX",30,14,1,"HOU",1,0.151841892383859,0.479452054794521,0.148648648648649,6.84507042253521,0.507042253521127,0.309859154929577,0.0135135135135135,2,1,0.5,1
"2020_05_LAC_NO","NO","LAC",30,27,1,"NO",1,-0.0249500872661642,0.463157894736842,0.0416666666666667,4.34042553191489,0.531914893617021,0.265957446808511,0.0208333333333333,1,0,0.333333333333333,NA
"2020_05_LA_WAS","WAS","LA",10,30,1,"LA",0,-0.260274001923681,0.361111111111111,0,1.5,0.527777777777778,0.194444444444444,0.0138888888888889,0,1,0.153846153846154,0
"2020_05_LV_KC","KC","LV",32,40,1,"LV",0,0.0986152012042051,0.406593406593407,0.0879120879120879,4.61111111111111,0.522222222222222,0.222222222222222,0.043956043956044,1,2,0.428571428571429,0.5
"2020_05_MIA_SF","SF","MIA",17,43,1,"MIA",0,-0.162216595896812,0.4375,0.0375,3.2375,0.5,0.2375,0.025,3,2,0.2,0
"2020_05_MIN_SEA","SEA","MIN",27,26,1,"SEA",1,0.0686733658224141,0.434782608695652,0.0869565217391304,4.55072463768116,0.536231884057971,0.231884057971014,0.0434782608695652,1,2,0,1
"2020_05_NYG_DAL","DAL","NYG",37,34,1,"DAL",1,0.0373990666285497,0.566265060240964,0.0714285714285714,4.8433734939759,0.421686746987952,0.349397590361446,0.0357142857142857,2,0,0.555555555555556,NA
"2020_05_PHI_PIT","PIT","PHI",38,29,1,"PIT",1,0.17906084834604,0.419354838709677,0.0425531914893617,3.98913043478261,0.380434782608696,0.347826086956522,0.0319148936170213,1,0,0.733333333333333,NA
"2020_05_TB_CHI","CHI","TB",20,19,1,"CHI",1,-0.0430934209317526,0.426829268292683,0.0240963855421687,3.0375,0.5625,0.175,0.0240963855421687,1,0,0.3,NA
"2020_06_ARI_DAL","DAL","ARI",10,38,1,"ARI",0,-0.170898007709264,0.371428571428571,0.0471698113207547,3.30769230769231,0.548076923076923,0.259615384615385,0.00943396226415094,4,3,0.4,1
"2020_06_ATL_MIN","MIN","ATL",23,40,1,"ATL",0,-0.109448721242093,0.436619718309859,0.0704225352112676,5.27142857142857,0.557142857142857,0.185714285714286,0.028169014084507,3,2,0.3,0.5
"2020_06_BAL_PHI","PHI","BAL",28,30,1,"BAL",0,-0.0472575086835047,0.355555555555556,0.0555555555555556,4.18181818181818,0.545454545454545,0.227272727272727,0.0333333333333333,1,3,0.25,0.333333333333333
"2020_06_CHI_CAR","CAR","CHI",16,23,1,"CHI",0,-0.11656662220995,0.372093023255814,0.116279069767442,3.60714285714286,0.392857142857143,0.345238095238095,0.0116279069767442,3,2,0.230769230769231,0.5
"2020_06_CIN_IND","IND","CIN",31,27,1,"IND",1,0.119816774159435,0.461538461538462,0.113924050632911,5.58441558441558,0.584415584415584,0.194805194805195,0.0506329113924051,2,0,0.636363636363636,NA
"2020_06_CLE_PIT","PIT","CLE",38,7,1,"PIT",1,0.0411455439258849,0.474358974358974,0.0886075949367089,3.55128205128205,0.320512820512821,0.474358974358974,0.0379746835443038,0,2,0.357142857142857,1
"2020_06_DEN_NE","NE","DEN",12,18,1,"DEN",0,-0.202246155929151,0.420289855072464,0.0579710144927536,4.17391304347826,0.449275362318841,0.376811594202899,0.0144927536231884,3,2,0.307692307692308,0.5
"2020_06_DET_JAX","JAX","DET",16,34,1,"DET",0,-0.151868575869509,0.342105263157895,0.0394736842105263,3.61842105263158,0.605263157894737,0.210526315789474,0.0263157894736842,2,2,0.538461538461538,0
"2020_06_GB_TB","TB","GB",38,10,1,"TB",1,0.102452298852161,0.419753086419753,0.0853658536585366,4.10126582278481,0.354430379746835,0.443037974683544,0.0487804878048781,0,0,0.416666666666667,NA
"2020_06_HOU_TEN","TEN","HOU",42,36,1,"TEN",1,0.239652828144981,0.478260869565217,0.129032258064516,6.69230769230769,0.483516483516484,0.296703296703297,0.043010752688172,2,0,0.6,NA
"2020_06_KC_BUF","BUF","KC",17,26,1,"KC",0,0.0688715079290333,0.436619718309859,0.0422535211267606,2.98550724637681,0.391304347826087,0.333333333333333,0.028169014084507,1,0,0.444444444444444,NA
"2020_06_LA_SF","SF","LA",24,16,1,"SF",1,0.101745041015867,0.413793103448276,0.0568181818181818,4.48275862068965,0.379310344827586,0.425287356321839,0.0227272727272727,0,1,0.384615384615385,1
"2020_06_NYJ_MIA","MIA","NYJ",24,0,1,"MIA",1,-0.0850062501281265,0.438356164383562,0.0675675675675676,4.25352112676056,0.436619718309859,0.352112676056338,0.0405405405405405,2,0,0.111111111111111,NA
"2020_06_WAS_NYG","NYG","WAS",20,19,1,"NYG",1,-0.0161388091638807,0.426229508196721,0.0645161290322581,3.9344262295082,0.327868852459016,0.426229508196721,0,1,0,0.636363636363636,NA
"2020_07_BUF_NYJ","NYJ","BUF",10,18,1,"BUF",0,-0.149272394444099,0.452054794520548,0.0547945205479452,2.65277777777778,0.402777777777778,0.305555555555556,0.0136986301369863,2,1,0.25,0
"2020_07_CAR_NO","NO","CAR",27,24,1,"NO",1,0.16550512155582,0.48780487804878,0.072289156626506,5.12345679012346,0.469135802469136,0.358024691358025,0.036144578313253,1,0,0.857142857142857,NA
"2020_07_CHI_LA","LA","CHI",24,10,1,"LA",1,-0.119026852544093,0.459770114942529,0.102272727272727,4.31395348837209,0.395348837209302,0.395348837209302,0.0340909090909091,1,0,0.307692307692308,NA
"2020_07_CLE_CIN","CIN","CLE",34,37,1,"CLE",0,0.189889566632298,0.563829787234043,0.0736842105263158,5.03225806451613,0.559139784946237,0.225806451612903,0.0421052631578947,2,1,0.666666666666667,1
"2020_07_DAL_WAS","WAS","DAL",25,3,1,"WAS",1,0.114266593250774,0.414634146341463,0.108433734939759,4.90123456790123,0.345679012345679,0.481481481481481,0.0240963855421687,0,1,0.6,0
"2020_07_DET_ATL","ATL","DET",22,23,1,"DET",0,0.034756401189266,0.443181818181818,0.0449438202247191,4.53488372093023,0.523255813953488,0.302325581395349,0.0337078651685393,1,2,0.5,0.5
"2020_07_GB_HOU","HOU","GB",20,35,1,"GB",0,-0.0741639308150621,0.435294117647059,0.0588235294117647,4.34523809523809,0.5,0.261904761904762,0.0235294117647059,1,1,0.428571428571429,0
"2020_07_JAX_LAC","LAC","JAX",39,29,1,"LAC",1,-0.0252294517650951,0.463917525773196,0.0918367346938776,4.98969072164948,0.463917525773196,0.34020618556701,0.0204081632653061,0,0,0.428571428571429,NA
"2020_07_KC_DEN","DEN","KC",16,43,1,"KC",0,-0.214937378248299,0.410526315789474,0.0947368421052632,4.37234042553191,0.457446808510638,0.351063829787234,0.0210526315789474,4,2,0.357142857142857,0
"2020_07_NYG_PHI","PHI","NYG",22,21,1,"PHI",1,-0.0258544521734541,0.447916666666667,0.0618556701030928,4.70212765957447,0.5,0.287234042553192,0.0309278350515464,1,2,0.307692307692308,0.5
"2020_07_PIT_TEN","TEN","PIT",24,27,1,"PIT",0,0.00357855664124814,0.407894736842105,0.0657894736842105,3.89333333333333,0.44,0.306666666666667,0.0263157894736842,0,1,0.384615384615385,0
"2020_07_SEA_ARI","ARI","SEA",37,34,1,"ARI",1,0.0732725356548893,0.509615384615385,0.0666666666666667,4.99038461538461,0.461538461538462,0.317307692307692,0.0285714285714286,2,2,0.416666666666667,0.5
"2020_07_SF_NE","NE","SF",6,33,1,"SF",0,-0.188895658122419,0.484375,0.0615384615384615,3.82539682539683,0.428571428571429,0.349206349206349,0,4,0,0.166666666666667,NA
"2020_07_TB_LV","LV","TB",20,45,1,"TB",0,-0.0527658878618635,0.416666666666667,0.0823529411764706,4.23170731707317,0.475609756097561,0.292682926829268,0.0235294117647059,1,2,0.384615384615385,0.5
"2020_08_ATL_CAR","CAR","ATL",17,25,1,"ATL",0,0.0185950360537547,0.455882352941176,0.132352941176471,4.53731343283582,0.447761194029851,0.328358208955224,0.0147058823529412,1,3,0.2,0.333333333333333
"2020_08_DAL_PHI","PHI","DAL",23,9,1,"PHI",1,-0.191031816301226,0.391891891891892,0.0540540540540541,3.02702702702703,0.445945945945946,0.364864864864865,0.027027027027027,4,3,0.375,0
"2020_08_IND_DET","DET","IND",21,41,1,"IND",0,-0.198052154442727,0.367088607594937,0.0759493670886076,4.17948717948718,0.602564102564103,0.166666666666667,0.0253164556962025,2,1,0.5,0
"2020_08_LAC_DEN","DEN","LAC",31,30,1,"DEN",1,0.0417112781813701,0.376470588235294,0.0581395348837209,4.2289156626506,0.518072289156627,0.192771084337349,0.0232558139534884,1,0,0.384615384615385,NA
"2020_08_LA_MIA","MIA","LA",28,17,1,"MIA",1,-0.32493074997522,0.352941176470588,0,2.1969696969697,0.348484848484849,0.378787878787879,0.0294117647058824,2,0,0.25,NA
"2020_08_LV_CLE","CLE","LV",6,16,1,"LV",0,-0.0706566131917671,0.365079365079365,0.0793650793650794,3.59677419354839,0.403225806451613,0.354838709677419,0,1,2,0.3,1
"2020_08_MIN_GB","GB","MIN",22,28,1,"MIN",0,0.120298029194935,0.435294117647059,0.0465116279069767,4.8433734939759,0.506024096385542,0.301204819277108,0.0348837209302326,1,5,0.454545454545455,0.6
"2020_08_NE_BUF","BUF","NE",24,21,1,"BUF",1,0.109246418963804,0.472972972972973,0.12,4.64383561643836,0.26027397260274,0.520547945205479,0.04,1,0,0.454545454545455,NA
"2020_08_NO_CHI","CHI","NO",23,26,1,"NO",0,-0.0693654700036741,0.366666666666667,0.043956043956044,3.69662921348315,0.51685393258427,0.258426966292135,0.010989010989011,1,3,0.333333333333333,0.666666666666667
"2020_08_NYJ_KC","KC","NYJ",35,9,1,"KC",1,0.188432835715188,0.488095238095238,0.0833333333333333,5.97590361445783,0.566265060240964,0.240963855421687,0.0119047619047619,0,3,0.538461538461538,0.333333333333333
"2020_08_PIT_BAL","BAL","PIT",24,28,1,"PIT",0,-0.064532593667368,0.416666666666667,0.103092783505155,4.86170212765957,0.340425531914894,0.5,0.0309278350515464,4,2,0.533333333333333,0.5
"2020_08_SF_SEA","SEA","SF",37,27,1,"SEA",1,0.2163279114532,0.465116279069767,0.0574712643678161,4.11764705882353,0.458823529411765,0.329411764705882,0.0459770114942529,0,0,0.6,NA
"2020_08_TB_NYG","NYG","TB",23,25,1,"TB",0,0.00965241713730184,0.43956043956044,0.0549450549450549,3.96666666666667,0.511111111111111,0.266666666666667,0.032967032967033,2,2,0.363636363636364,1
"2020_08_TEN_CIN","CIN","TEN",31,20,1,"CIN",1,0.241255559971195,0.510869565217391,0.0543478260869565,4.07777777777778,0.411111111111111,0.355555555555556,0.0434782608695652,0,1,0.666666666666667,1
"2020_09_BAL_IND","IND","BAL",10,24,1,"BAL",0,-0.279323751584867,0.378048780487805,0.0843373493975904,4.2375,0.55,0.2625,0.0120481927710843,2,4,0.166666666666667,0.5
"2020_09_CAR_KC","KC","CAR",33,31,1,"KC",1,0.240311811686455,0.519480519480519,0.0897435897435897,5.22368421052632,0.618421052631579,0.144736842105263,0.0384615384615385,1,0,0.545454545454545,NA
"2020_09_CHI_TEN","TEN","CHI",24,17,1,"TEN",1,-0.100148261866685,0.310810810810811,0.0533333333333333,3.12328767123288,0.328767123287671,0.424657534246575,0.0133333333333333,0,0,0.4,NA
"2020_09_DEN_ATL","ATL","DEN",34,27,1,"ATL",1,0.0814731636650015,0.433333333333333,0.0769230769230769,4.03333333333333,0.411111111111111,0.355555555555556,0.021978021978022,1,0,0.461538461538462,NA
"2020_09_DET_MIN","MIN","DET",34,20,1,"MIN",1,0.0199169791289741,0.467532467532468,0.194805194805195,6.40789473684211,0.276315789473684,0.447368421052632,0.038961038961039,0,1,0.4,0
"2020_09_GB_SF","SF","GB",17,34,1,"GB",0,-0.0253754159063114,0.493150684931507,0.0684931506849315,4.68055555555556,0.5,0.236111111111111,0.0136986301369863,2,1,0.3,0
"2020_09_HOU_JAX","JAX","HOU",25,27,1,"HOU",0,0.0583726307344445,0.476190476190476,0.107142857142857,4.79761904761905,0.488095238095238,0.321428571428571,0.0238095238095238,1,1,0.428571428571429,0
"2020_09_LV_LAC","LAC","LV",26,31,1,"LV",0,0.0430526470102004,0.416666666666667,0.0618556701030928,4.63157894736842,0.463157894736842,0.336842105263158,0.0206185567010309,0,2,0.466666666666667,1
"2020_09_MIA_ARI","ARI","MIA",31,34,1,"MIA",0,0.0904823975380217,0.447058823529412,0.0941176470588235,5.39024390243902,0.329268292682927,0.451219512195122,0.0235294117647059,1,3,0.416666666666667,0.666666666666667
"2020_09_NE_NYJ","NYJ","NE",27,30,1,"NE",0,0.293972514144821,0.525423728813559,0.0833333333333333,5.45762711864407,0.440677966101695,0.305084745762712,0.0333333333333333,1,0,0.6,NA
"2020_09_NO_TB","TB","NO",3,38,1,"NO",0,-0.405914375726651,0.317460317460317,0.046875,3.12903225806452,0.661290322580645,0.0806451612903226,0,3,3,0.111111111111111,0
"2020_09_NYG_WAS","WAS","NYG",20,23,1,"NYG",0,0.016441585966318,0.5,0.1,5.91176470588235,0.602941176470588,0.132352941176471,0.0142857142857143,4,0,0.375,NA
"2020_09_PIT_DAL","DAL","PIT",19,24,1,"PIT",0,-0.0599880257309104,0.423529411764706,0.116279069767442,4.33333333333333,0.476190476190476,0.369047619047619,0.0116279069767442,2,1,0.470588235294118,0
"2020_09_SEA_BUF","BUF","SEA",44,34,1,"BUF",1,0.182184624511127,0.538461538461538,0.0978260869565217,4.71910112359551,0.50561797752809,0.213483146067416,0.0434782608695652,0,0,0.416666666666667,NA
"2020_10_BAL_NE","NE","BAL",23,17,1,"NE",1,0.117707870440853,0.486111111111111,0.10958904109589,4.33802816901408,0.267605633802817,0.549295774647887,0.0273972602739726,0,1,0.454545454545455,1
